IDpol,ClaimNb,Exposure,Area,VehPower,VehAge,DrivAge,BonusMalus,VehBrand,VehGas,Density,Region
2112679.8,0.0,1.0,B,7.0,15.0,44.0,50.0,B1,Diesel,49.0,R24
2288903.5,0.0,0.74,C,4.0,6.0,56.0,50.0,B1,Regular,118.0,R82
6110437.5,0.0,0.07,C,10.0,8.0,38.0,64.0,B12,Diesel,203.93385,R73
1020360.6,0.0,1.0,C,5.0,1.0,56.0,50.0,B12,Diesel,118.969475,R82
3114040.0,0.0,1.0,C,5.0,3.0,59.0,50.0,B2,Regular,222.43271,R24
1130143.2,0.0,1.0,A,7.0,10.0,38.0,50.0,B3,Regular,26.0,R24
3103216.5,0.0,1.0,C,7.0,7.0,38.0,50.0,B2,Regular,113.390945,R22
29722.51,0.0,0.01,A,4.0,1.0,24.0,72.0,B2,Diesel,50.0,R24
162279.5,0.0,1.0,D,4.0,16.0,38.0,55.0,B1,Regular,1396.282,R52
2035298.4,0.0,0.23,A,8.0,15.0,66.0,50.0,B6,Diesel,16.0,R24
135187.4,0.0,0.24853338,C,5.0,8.0,27.0,76.0,B2,Diesel,305.15692,R53
6099579.5,0.0,0.83674055,E,9.0,6.0,72.0,50.0,B12,Regular,5536.657,R11
30120.973,0.0,1.0,E,6.0,10.0,26.0,63.74732,B1,Diesel,2049.1992,R82
139881.28,0.0,1.0,C,7.0,8.0,39.0,64.0,B1,Diesel,399.0,R82
4183602.5,1.0,1.0,D,13.0,6.0,41.0,50.0,B2,Diesel,360.0011,R72
3041889.8,0.0,1.0,D,10.0,21.0,68.0,50.0,B10,Diesel,721.5811,R52
74719.64,0.0,1.0,A,5.0,16.0,80.0,50.0,B2,Regular,51.0,R24
139801.44,0.0,0.15,C,8.0,0.0,76.0,50.0,B12,Diesel,251.48727,R24
3080006.0,0.0,0.49,E,10.0,7.0,24.0,85.0,B11,Regular,3386.0,R11
3167811.5,0.0,0.33,C,6.0,9.0,47.0,50.0,B2,Diesel,182.07404,R93
1051277.2,0.0,0.4714887,A,7.0,1.0,65.0,50.0,B12,Regular,49.0,R24
2262877.2,0.0,0.07,A,4.0,14.0,22.0,95.0,B2,Regular,32.0,R24
531617.6,0.0,0.35,D,4.0,0.0,42.0,50.0,B2,Regular,983.0,R24
3096572.2,0.0,0.67,C,4.0,6.0,51.0,50.0,B1,Diesel,138.86462,R93
175241.38,0.0,0.59,E,9.0,15.0,31.0,68.0,B12,Diesel,4348.0,R11
104026.41,0.0,1.0,D,9.0,3.0,55.0,50.0,B2,Regular,1102.2427,R53
4026524.0,0.0,1.0,E,6.0,7.0,66.0,50.0,B1,Diesel,1444.7227,R11
65792.1,0.0,0.08,F,7.0,6.0,32.0,64.0,B3,Regular,27000.0,R11
2264592.0,0.0,0.06,B,7.0,4.0,29.0,67.27565,B13,Regular,67.33795,R24
2107944.8,0.0,0.34209597,E,6.0,6.0,58.0,50.0,B2,Diesel,5429.183,R93
4175128.5,0.0,0.36,F,15.0,1.0,57.663464,68.0,B12,Diesel,27000.0,R11
2134000.5,0.0,0.29,E,5.0,4.0,34.0,95.0,B5,Diesel,4128.0,R93
1064387.9,0.0,1.0,A,7.0,11.0,58.0,54.0,B5,Diesel,33.10733,R26
3202107.8,0.0,0.5,E,9.0,0.0,54.0,50.0,B12,Regular,3708.0,R93
5030698.0,0.0,0.8,A,7.0,4.0,39.0,69.09427,B2,Diesel,7.753618,R26
2264377.2,0.0,0.07,C,4.0,2.0,32.0,54.0,B2,Regular,197.43745,R52
3012083.0,0.0,1.0,F,6.0,5.0,59.0,50.0,B2,Regular,27000.0,R11
4052472.2,0.0,1.0,F,4.0,11.0,49.0,90.0,B3,Regular,9146.326,R11
87795.27,0.0,0.19473276,C,4.0,6.0,39.0,50.0,B1,Diesel,68.320755,R24
154207.06,0.0,0.08,C,4.0,0.0,26.0,80.0,B12,Regular,163.98389,R53
3065331.2,0.0,0.49,E,10.0,1.0,39.0,68.0,B12,Diesel,3779.0894,R93
2209230.5,1.0,0.83,D,5.0,9.0,31.0,80.0,B4,Diesel,741.0,R82
2224229.2,0.0,0.07,E,5.0,11.0,44.0,50.0,B3,Diesel,3317.0,R52
2085499.6,0.0,1.0,D,8.0,10.0,48.0,50.0,B5,Regular,1068.865,R91
2103282.8,0.0,0.19,E,5.0,2.0,49.0,90.0,B1,Diesel,3172.9365,R53
1035583.9,0.0,0.45,A,7.0,15.0,35.0,85.0,B2,Diesel,24.0,R72
3126462.5,1.0,0.08,E,5.0,5.0,79.15501,76.0,B4,Regular,3963.0,R91
27046.812,0.0,0.29,C,11.0,0.0,53.0,50.0,B1,Diesel,425.48862,R53
2006911.5,0.0,0.16,C,7.0,0.0,52.0,50.0,B10,Diesel,161.7729,R31
1116415.6,0.0,1.0,B,6.0,4.0,54.0,50.0,B1,Diesel,67.0,R24
4116040.5,0.0,0.5,D,5.0,2.0,27.0,110.34835,B12,Regular,1502.7798,R93
3193923.2,0.0,0.45,F,4.0,10.0,50.09713,50.0,B2,Regular,27000.0,R11
4151463.5,0.0,1.0,C,5.0,11.0,69.22592,68.0,B5,Diesel,105.87188,R24
2053433.4,0.0,1.0,A,6.0,10.0,45.0,50.0,B2,Diesel,30.0,R52
4136523.0,0.0,0.08,D,4.0,0.0,34.0,64.0,B12,Regular,849.8363,R93
3242189.8,0.0,0.30420288,E,8.0,0.0,31.0,64.0,B12,Diesel,6199.5103,R31
3090584.8,0.0,0.8661671,F,5.0,3.0,36.0,64.0,B12,Regular,15704.157,R11
3175394.2,0.0,0.36177853,D,4.0,6.0,41.088783,50.0,B12,Diesel,1290.1722,R93
4172410.0,0.0,0.31306872,D,12.0,1.0,40.0,85.0,B12,Diesel,1245.1624,R82
4142911.0,0.0,1.0,B,11.0,10.0,51.0,50.0,B10,Diesel,86.51184,R93
1137268.4,0.0,0.08,D,7.0,2.0,67.0,50.0,B12,Regular,562.59985,R82
5054551.0,0.0,0.49,C,4.0,14.0,44.0,50.0,B1,Regular,721.0,R82
1187664.5,0.0,1.0,C,5.0,11.0,74.0,50.0,B1,Regular,142.0,R72
2264854.8,0.0,0.06,C,5.0,10.0,50.0,50.0,B1,Regular,187.51007,R82
2076238.9,0.0,1.0,A,4.0,4.0,45.0,50.0,B12,Regular,13.0,R11
1124348.9,0.0,0.83,E,4.0,0.0,67.0,50.0,B12,Regular,4116.0,R11
57845.75,0.0,1.0,D,5.0,10.0,33.0,50.0,B5,Regular,566.2717,R24
2270223.8,0.0,0.35,E,7.0,0.0,32.0,68.0,B2,Diesel,3866.0,R93
2265190.8,0.0,0.5,A,11.0,3.0,39.0,50.0,B12,Diesel,25.0,R93
129378.79,0.0,0.49,A,4.0,10.0,31.0,58.0,B1,Regular,20.0,R82
3938973.0,0.0,0.58,C,6.0,3.0,27.0,80.0,B3,Diesel,573.4165,R53
2091809.0,0.0,0.36,C,4.0,2.0,68.0,50.0,B6,Regular,196.67456,R26
3103752.0,0.0,1.0,D,7.0,21.0,63.0,50.0,B2,Regular,1225.369,R82
143886.92,0.0,0.19160713,E,4.0,8.0,45.0,54.0,B1,Regular,2666.7336,R82
4137055.5,0.0,0.5,A,10.0,2.0,54.0,50.0,B13,Regular,204.68622,R93
4067411.2,0.0,0.89,D,5.0,4.0,50.0,50.0,B4,Regular,628.5334,R53
3041823.0,0.0,0.12,C,8.0,9.0,50.0,57.0,B2,Diesel,212.54309,R73
2268683.0,0.0,0.71,D,6.0,8.0,34.0,50.0,B2,Diesel,1326.0,R82
4425700.0,0.0,0.44,A,9.0,14.0,73.0,50.0,B1,Diesel,12.412488,R72
55576.8,0.0,0.14,A,4.0,5.0,22.773087,100.0,B6,Diesel,38.0,R24
2199416.5,0.0,0.28,A,4.0,12.0,49.0,50.0,B2,Regular,37.0,R24
3000452.5,0.0,0.009837847,D,5.0,10.0,42.0,50.0,B3,Diesel,880.327,R52
2194539.2,0.0,0.45625818,E,7.0,16.0,61.0,50.0,B1,Regular,4348.0,R52
2231148.0,0.0,0.08,E,5.0,6.0,26.952322,85.0,B5,Diesel,9307.0,R82
4167776.8,0.0,0.86200106,E,4.0,7.0,51.0,58.0,B2,Regular,3798.3276,R91
3119270.2,0.0,0.79,B,4.0,7.0,56.0,50.0,B3,Regular,70.083145,R24
3022933.0,0.0,0.08,E,6.0,6.0,37.0,64.0,B1,Diesel,3443.658,R91
6058862.0,0.0,0.27,E,5.0,9.0,21.0,100.0,B1,Regular,6787.2104,R11
1141125.4,0.0,1.0,A,7.0,2.0,44.0,50.0,B1,Regular,11.0,R24
2080315.0,0.0,0.25,C,10.0,11.0,43.0,50.0,B10,Regular,655.4884,R91
59159.434,0.0,1.0,A,6.0,5.0,48.0,50.0,B3,Diesel,64.62621,R24
1082676.4,0.0,0.2,B,8.0,8.0,34.0,50.0,B11,Diesel,45.0,R24
138545.2,0.0,0.5,E,10.0,2.0,61.0,85.0,B3,Regular,3317.0,R82
3035419.0,0.0,1.0,E,8.0,15.0,73.78872,50.0,B4,Diesel,3317.0,R82
2255324.8,0.0,0.89613,E,5.0,8.0,56.0,80.0,B1,Diesel,2940.4138,R82
2231190.8,0.0,0.74,D,6.0,6.6252317,56.0,52.0,B2,Diesel,574.8084,R53
1174219.6,0.0,0.7331343,E,6.0,7.0,58.0,50.0,B5,Regular,8455.0,R11
2260401.5,0.0,0.27,D,7.0,6.0,33.0,54.0,B12,Diesel,776.6771,R52
4169379.5,0.0,0.35,D,5.0,2.0,31.0,50.0,B12,Diesel,912.4229,R93
3239039.5,0.0,1.0,D,6.0,16.0,61.431488,50.0,B2,Regular,486.59415,R24
3168069.0,0.0,0.08,E,6.0,0.0,32.0,60.0,B1,Diesel,4286.7334,R11
1125321.1,0.0,1.0,C,4.0,2.0,65.0,80.0,B6,Regular,229.0,R93
5059087.0,0.0,1.0,A,6.0,7.0,48.0,50.0,B1,Diesel,12.809511,R93
54241.926,0.0,0.21126784,C,10.0,21.0,74.0,72.0,B2,Regular,76.0,R24
5017107.5,0.0,1.0,D,7.0,14.0,31.0,50.0,B1,Diesel,616.23114,R24
1111847.0,0.0,0.46,C,4.0,13.0,45.0,50.0,B2,Regular,472.82913,R41
3178913.0,0.0,1.0,D,8.0,3.0,56.0,50.0,B2,Diesel,1862.6534,R91
3203919.2,0.0,1.0,E,6.0,14.0,56.0,62.0,B1,Regular,4348.0,R11
5107493.0,0.0,0.25382087,E,7.0,0.0,39.0,50.0,B12,Diesel,4348.0,R52
1043194.0,0.0,0.4,D,5.0,7.0,29.0,68.0,B1,Regular,607.9125,R73
4141601.2,0.0,1.0,C,7.0,6.0,70.0,50.0,B2,Diesel,177.0491,R24
4085342.0,0.0,1.0,C,6.0,15.0,81.0,50.0,B1,Diesel,374.19626,R24
1180612.2,0.0,0.036088243,B,6.0,5.0,40.0,56.0,B1,Regular,92.95787,R54
4171984.0,0.0,0.95,A,4.0,4.0,48.0,50.0,B12,Regular,15.0,R54
4162052.0,0.0,1.0,C,5.0,12.0,80.901596,50.0,B2,Regular,569.69196,R24
2001177.9,0.0,0.06,E,5.0,0.0,34.0,93.77445,B2,Diesel,4348.0,R93
2072431.1,0.0,0.5980876,E,7.0,8.0,36.5984,50.0,B12,Regular,3744.0,R93
4039889.2,0.0,0.08,B,4.0,0.0,54.0,50.0,B12,Diesel,57.0,R24
1102324.1,0.0,1.0,D,9.0,12.0,50.0,50.0,B6,Diesel,754.1508,R82
4154900.8,1.0,1.0,A,5.0,11.0,46.0,50.0,B2,Regular,23.0,R21
1158045.2,0.0,0.87,A,7.0,16.0,68.0,50.0,B2,Diesel,46.0,R24
4119024.8,0.0,0.08,E,4.0,4.0,49.0,50.0,B1,Regular,3377.0535,R72
4183202.2,0.0,1.0,B,5.0,11.0,39.0,50.0,B2,Diesel,95.774704,R24
3082635.8,0.0,0.78,E,7.0,5.0,28.0,76.0,B14,Diesel,2473.2354,R31
1164351.6,0.0,1.0,C,5.0,11.0,25.0,95.0,B2,Diesel,404.28558,R93
3249361.2,0.0,0.14,C,8.0,12.0,49.0,50.0,B2,Regular,82.0,R24
4117552.5,0.0,0.07,D,5.0,4.0,57.0,50.0,B3,Diesel,828.5671,R24
2095084.5,0.0,0.39,E,10.0,11.0,44.0,95.0,B2,Regular,4128.0,R91
4118441.8,0.0,0.33,D,6.0,8.0,68.98237,50.0,B1,Regular,1054.0,R91
3127042.8,0.0,0.39,D,6.0,6.0,66.0,50.0,B1,Diesel,1326.1649,R24
3100935.8,0.0,0.22,A,6.0,8.0,38.0,50.0,B2,Diesel,47.820732,R91
5101559.0,0.0,0.08,A,5.0,1.0,69.0,50.0,B12,Diesel,51.0,R82
4156777.2,0.0,0.08,E,4.0,2.0,63.0,50.0,B12,Regular,4762.0,R11
1028554.06,0.0,0.57,C,10.0,0.0,51.0,50.0,B12,Diesel,343.1282,R53
2227797.8,1.0,1.0,E,6.0,15.0,42.0,50.0,B3,Regular,4475.7104,R93
2071795.8,0.0,0.21,C,4.0,13.0,23.0,100.0,B5,Regular,159.1536,R91
2206758.2,0.0,0.08,D,4.0,7.0,32.0,95.0,B1,Regular,759.6084,R93
3116253.2,0.0,0.38,E,5.0,10.0,25.0,100.0,B2,Diesel,3317.0,R24
41127.984,0.0,0.05,E,12.0,22.106028,38.0,85.0,B1,Diesel,8494.874,R11
3155076.2,0.0,1.0,C,7.0,1.0,52.0,50.0,B1,Diesel,282.0,R53
4167747.8,0.0,0.77,E,10.0,4.0,33.0,50.0,B6,Regular,8526.6455,R82
3069700.5,0.0,0.03,C,4.0,8.0,71.0,50.0,B1,Regular,142.0,R24
4173847.8,0.0,0.29,E,4.0,11.0,20.0,100.0,B12,Diesel,1591.2086,R93
6094973.0,0.0,0.71,E,4.0,0.0,58.0,50.0,B12,Regular,3334.368,R11
6209.569,1.0,1.0,E,6.0,5.0,25.0,100.0,B2,Diesel,3367.4658,R41
165590.83,0.0,0.58,A,7.0,12.0,43.0,50.0,B1,Diesel,17.487856,R82
4131965.2,0.0,0.75423545,E,5.0,3.0,30.0,76.0,B1,Regular,27000.0,R82
4014331.2,0.0,0.08,C,6.0,13.0,25.0,95.0,B3,Diesel,295.0,R73
5043372.0,0.0,0.07,E,6.0,3.0,65.0,50.0,B10,Regular,3544.313,R93
74331.48,0.0,1.0,D,8.0,9.0,42.0,50.0,B2,Regular,983.0,R93
1104936.2,0.0,0.7101996,D,5.0,3.0,52.0,50.0,B1,Diesel,1218.0056,R31
1197787.2,1.0,0.25,D,6.0,10.0,50.17018,50.0,B1,Regular,711.20874,R53
3114117.0,0.0,1.0,B,5.0,3.0,79.0,50.0,B1,Diesel,52.0,R24
1033376.6,0.0,1.0,A,4.0,12.0,24.0,76.0,B2,Diesel,22.0,R24
4160301.0,0.0,0.46,C,5.0,13.0,22.0,100.0,B2,Diesel,182.0,R24
2271793.8,0.0,0.07,C,4.0,0.0,58.0,50.0,B3,Diesel,125.0,R52
108542.23,0.0,0.07,A,4.0,1.0,20.0,186.50987,B1,Diesel,33.624027,R54
3122340.8,0.0,0.08,D,7.0,0.0,46.0,60.0,B12,Diesel,1109.6201,R11
4108604.0,0.0,0.08,D,6.0,10.0,39.0,50.0,B6,Regular,741.0,R82
2230576.2,0.0,1.0,B,6.0,1.0,40.0,50.0,B12,Diesel,77.935,R24
6059377.0,0.0,0.33,E,12.0,0.0,32.0,50.0,B12,Diesel,3023.0693,R72
137933.66,0.0,0.02,A,9.0,0.0,54.0,50.0,B2,Diesel,21.721416,R24
6090410.0,0.0,0.34701914,C,4.0,8.0,23.0,100.0,B12,Diesel,286.88794,R82
1178273.6,0.0,0.12,A,7.0,4.3272166,52.0,70.142136,B2,Diesel,26.0,R74
6087838.0,0.0,0.32,D,5.0,0.0,29.0,57.0,B12,Diesel,776.0,R21
3004866.0,1.0,0.48,D,7.0,9.0,24.0,80.0,B4,Diesel,747.0,R82
1211286.6,0.0,0.12,A,10.0,4.0,39.194046,50.0,B3,Regular,29.0,R52
95445.734,0.0,0.08,B,4.0,10.0,59.0,50.0,B12,Diesel,58.21975,R53
1064692.2,0.0,1.0,C,5.0,16.0,32.0,54.0,B3,Diesel,435.89066,R82
2132471.2,0.0,0.45,D,5.0,9.0,45.0,80.0,B1,Regular,646.4044,R82
5037858.0,0.0,0.69,D,5.0,2.0,43.0,91.16292,B12,Regular,1480.6946,R82
5060859.0,0.0,1.0,E,6.0,2.0,48.0,50.0,B12,Regular,4269.841,R82
4141218.2,0.0,0.11,A,4.0,15.0,59.0,50.0,B2,Diesel,30.0,R82
6068929.0,0.0,0.13490307,B,4.0,2.0,35.0,50.0,B12,Regular,63.612206,R91
2066468.5,0.0,0.23,D,5.0,2.0,39.0,50.0,B1,Regular,1466.4093,R82
2279329.5,0.0,0.29,D,7.0,14.0,44.0,80.0,B2,Diesel,1728.2677,R24
2203369.8,0.0,0.45,D,7.0,21.0,29.0,106.0,B1,Diesel,377.5955,R31
1104260.6,0.0,1.0,F,7.0,16.0,74.0,50.0,B1,Regular,27000.0,R11
4183973.8,0.0,0.36,C,8.0,4.0,70.0,50.0,B12,Diesel,216.21027,R43
2146721.2,0.0,0.08,D,4.0,7.0,37.0,85.0,B3,Regular,1765.3843,R91
6095664.0,0.0,0.19,C,4.0,10.0,43.0,69.97414,B1,Regular,214.0,R93
2181817.8,0.0,0.08,D,8.0,6.0,33.0,95.0,B1,Diesel,824.0,R93
3967.488,1.0,0.42,E,6.0,0.0,31.0,50.0,B1,Diesel,4059.0,R26
1129066.9,0.0,0.38,B,5.0,8.0,29.0,60.0,B2,Diesel,72.97181,R93
6062536.0,0.0,1.0,E,7.0,0.0,27.0,76.0,B12,Diesel,1638.6361,R11
2272669.2,1.0,0.08,B,5.0,11.0,20.0,90.0,B2,Regular,79.0,R53
2266769.2,0.0,0.89,E,6.0,2.0,72.0,80.0,B12,Diesel,1762.7449,R91
2018520.1,0.0,0.2833456,C,5.0,3.0,27.0,68.0,B4,Diesel,332.5065,R73
3041219.5,0.0,0.85,A,6.0,14.0,54.0,50.0,B2,Regular,29.0,R24
1097754.0,0.0,0.53,E,7.0,4.0,63.0,50.0,B1,Regular,18434.596,R11
3250778.0,0.0,0.46914852,A,4.0,0.0,54.0,95.0,B12,Diesel,44.0,R52
164951.98,0.0,0.49,A,6.0,15.0,41.0,50.0,B1,Diesel,46.0,R24
5061445.0,0.0,0.24199148,E,7.0,9.281932,22.0,85.0,B12,Regular,2715.0,R72
4073834.0,0.0,0.20543674,F,7.0,0.0,35.0,50.0,B2,Regular,27000.0,R11
5011952.5,0.0,0.07,F,4.0,4.0,18.543514,90.0,B2,Regular,27000.0,R11
5009457.5,0.0,0.25,E,5.0,12.0,30.0,100.0,B6,Diesel,3688.0,R24
1056742.6,1.0,1.0,A,4.0,10.0,59.0,50.0,B2,Diesel,15.0,R24
5049999.5,0.0,0.06,D,7.0,0.0,28.0,76.0,B2,Diesel,602.4722,R53
4187657.0,0.0,0.7,D,6.0,12.0,23.0,80.0,B1,Diesel,1185.0928,R24
4163567.5,0.0,0.24,E,4.0,14.0,50.0,100.0,B2,Regular,3744.0,R31
2113471.2,0.0,1.0,C,7.0,12.0,78.1573,64.0,B1,Regular,91.0,R24
2157659.5,0.0,0.31,D,4.0,13.0,45.0,95.0,B2,Regular,1313.0,R73
4122263.0,0.0,0.9801123,C,4.0,2.0,55.0,50.0,B12,Regular,72.0,R22
3150954.8,0.0,0.75,C,4.0,21.578714,47.0,50.0,B1,Diesel,182.0,R53
1091514.5,0.0,0.08,A,6.0,0.0,65.0,50.0,B2,Diesel,21.0,R73
47871.17,0.0,0.04,D,7.0,19.0,29.0,64.0,B1,Regular,1057.4862,R82
1036822.5,0.0,1.0,C,11.0,29.250673,38.0,50.0,B10,Regular,255.85074,R91
4161856.8,0.0,1.0,E,4.0,10.0,29.0,90.0,B1,Diesel,3864.3323,R93
3074449.2,0.0,0.47,E,5.0,13.0,29.0,85.0,B2,Diesel,3744.0,R52
5027707.0,0.0,0.008219178,E,5.0,0.0,53.0,80.0,B12,Regular,3866.0,R93
4154682.0,0.0,0.99413544,B,4.0,1.0,78.0,50.0,B12,Diesel,70.0,R91
2264235.0,0.0,0.4,E,7.0,5.0,34.0,60.0,B12,Regular,2899.2603,R82
4157957.2,0.0,0.75,C,6.0,11.0,41.0,52.0,B1,Diesel,174.2481,R11
158359.62,0.0,0.7,E,7.0,1.0,56.0,50.0,B2,Diesel,4393.0767,R82
3106793.0,0.0,0.02,B,6.0,3.0,52.0,63.0,B6,Regular,67.0,R93
34372.21,0.0,1.0,C,5.0,11.0,81.0,50.0,B2,Regular,404.2394,R53
1092863.0,0.0,1.0,A,6.0,10.0,56.0,50.0,B1,Diesel,23.0,R24
4139086.8,0.0,1.0,E,6.0,9.0,61.0,50.0,B2,Regular,4116.0,R52
36312.71,0.0,0.92803675,D,8.0,9.0,37.0,57.0,B2,Regular,1191.5089,R26
2197865.8,0.0,1.0,C,6.0,6.0,51.0,53.0,B2,Regular,408.73148,R31
2181122.0,0.0,0.56,E,15.0,10.0,42.0,50.0,B6,Regular,3847.6843,R93
4135413.0,0.0,0.28,B,5.0,0.0,37.0,50.0,B12,Regular,76.86606,R83
4120068.0,0.0,1.0,C,5.0,3.0,67.0,52.0,B3,Diesel,165.0,R54
2158690.0,0.0,1.0,E,6.0,0.0,46.0,68.0,B5,Regular,4762.0,R82
6014877.5,1.0,0.21,D,5.0,4.0,31.442667,95.0,B12,Regular,380.27438,R82
2215966.0,0.0,0.7,C,7.0,15.0,28.0,72.0,B4,Diesel,142.0,R54
3031193.5,0.0,0.41701993,A,11.0,5.0810704,35.0,50.0,B2,Diesel,16.0,R24
152235.86,0.0,0.28642604,A,7.0,14.0,23.0,93.263336,B1,Diesel,22.130531,R72
4167833.8,0.0,1.0,E,4.0,8.0,68.0,50.0,B2,Regular,3301.0,R53
5069053.0,0.0,1.0,E,10.0,1.0,49.0,50.0,B3,Regular,3866.0,R24
3111382.8,0.0,0.53,A,5.0,0.0,53.0,50.0,B1,Regular,45.0,R11
2273344.2,0.0,1.0,C,5.0,2.0,47.0,50.0,B4,Diesel,399.0,R91
2014339.0,0.0,0.45,E,5.0,3.0,52.0,78.85115,B2,Regular,4762.0,R11
2218120.8,0.0,0.52,E,6.0,1.0,61.0,50.0,B13,Regular,4104.685,R93
168324.42,0.0,1.0,C,8.0,3.0,53.0,50.0,B2,Regular,76.321686,R24
4137082.5,0.0,0.59,C,4.0,17.0,48.0,64.0,B1,Regular,388.86807,R43
6086617.0,0.0,0.04,E,7.0,1.0,68.0,76.0,B12,Diesel,4762.0,R82
3027600.5,0.0,0.0027322404,E,6.0,6.0,29.0,64.0,B1,Diesel,2715.0,R11
19714.775,1.0,1.0,D,7.0,14.0,46.0,50.0,B12,Regular,1003.4442,R82
4087265.0,0.0,0.056464043,C,4.0,8.0,54.0,76.0,B1,Regular,151.0423,R52
1188371.0,0.0,1.0,C,5.0,8.0,45.0,50.0,B1,Regular,203.11464,R24
4131277.2,0.0,0.05,D,7.0,2.095983,40.0,50.0,B12,Diesel,2740.0,R25
6006166.5,0.0,0.69,D,7.0,1.0,59.0,50.0,B12,Diesel,1313.5203,R52
3035642.0,0.0,0.18,D,8.0,1.0,65.0,50.0,B12,Diesel,885.77203,R91
58618.418,0.0,1.0,C,7.0,2.0,65.0,50.0,B6,Regular,150.54909,R24
1012016.56,0.0,0.78,B,7.0,8.0,37.0,76.0,B1,Diesel,67.0,R24
6037844.0,0.0,0.91,C,4.0,2.0,45.0,60.0,B12,Diesel,232.36746,R11
1116000.1,0.0,0.02,A,6.0,0.0,42.0,67.0,B3,Diesel,19.0,R22
1154439.8,0.0,0.0027387612,A,4.0,15.0,47.0,50.0,B2,Diesel,27.0,R24
4123811.2,0.0,0.78,A,6.0,5.0,49.0,54.0,B2,Diesel,30.0,R24
4182957.8,0.0,0.02,E,7.0,4.0,43.0,64.78038,B13,Diesel,3543.0757,R91
169957.62,0.0,0.5,D,6.0,10.0,69.121765,50.0,B12,Regular,878.43365,R54
6096209.0,0.0,0.51911914,C,4.0,2.0,48.0,50.0,B12,Regular,249.84456,R72
3021154.0,0.0,1.0,A,4.0,5.0,60.0,50.0,B2,Regular,28.595837,R24
4184753.8,0.0,0.08,C,7.0,0.0,49.0,76.0,B12,Diesel,322.80502,R91
73934.445,0.0,0.78,D,5.0,13.0,45.0,50.0,B2,Diesel,1326.0,R53
1042646.0,0.0,0.16,D,6.0,5.0,33.0,50.0,B3,Regular,1313.0,R24
1184490.2,0.0,0.31,B,6.0,13.0,38.0,50.0,B4,Diesel,104.0,R53
1109140.5,0.0,1.0,B,6.0,1.0,62.0,50.0,B12,Regular,50.0,R93
3081835.8,0.0,0.53,C,6.0,5.0,44.0,64.0,B1,Diesel,165.0,R52
2020320.6,0.0,0.2,E,7.0,6.0,35.0,50.0,B2,Diesel,3717.9133,R93
4168706.5,0.0,0.02,E,6.0,3.0,28.0,80.0,B12,Regular,3430.0,R93
4142284.0,0.0,0.58,A,5.0,11.0,33.0,57.0,B1,Diesel,29.793453,R91
2110179.8,0.0,1.0,B,8.0,8.027703,35.0,50.0,B2,Diesel,81.0,R53
5004502.0,0.0,0.32,E,13.0,4.0,32.0,95.0,B2,Regular,5010.21,R82
4179583.0,0.0,0.05,B,6.0,4.0,20.588552,95.0,B6,Diesel,76.34814,R24
5038548.0,0.0,1.0,C,4.0,2.0,57.0,50.0,B3,Regular,176.64958,R31
2079510.0,0.0,0.43,E,5.196566,10.0,26.0,85.0,B1,Regular,3317.0,R93
3236558.5,0.0,0.39,E,4.0,3.0,50.0,50.0,B6,Regular,3744.0,R53
108764.68,1.0,1.0,C,9.0,14.0,66.0,68.0,B12,Regular,137.0,R41
86159.72,0.0,0.55,E,4.0,10.0,35.0,50.0,B1,Diesel,402.7957,R52
4163007.2,0.0,0.08,B,5.0,3.0,54.0,50.0,B12,Regular,66.91862,R26
4077176.2,0.0,1.0,A,4.0,10.0,67.0,50.0,B1,Regular,27.0,R24
2101266.0,1.0,1.0,C,6.0,8.0,38.0,85.25155,B11,Diesel,242.17609,R24
1049900.6,0.0,1.0,D,4.0,7.0,29.0,64.0,B1,Diesel,1011.40814,R11
3195513.8,0.0,0.4768493,C,4.0,18.0,54.0,50.0,B1,Regular,118.61535,R53
1069250.6,0.0,0.36,D,7.0,14.0,51.0,100.0,B2,Regular,900.37244,R24
2020810.5,0.0,0.08,C,6.0,6.0,27.0,80.0,B3,Regular,252.0,R72
3048813.0,0.0,0.27,E,4.0,0.0,36.0,50.0,B12,Regular,8455.0,R72
5065722.0,0.0,0.26,E,4.0,0.0,48.0,50.0,B1,Diesel,3542.3508,R26
2067883.2,0.0,1.0,D,6.0,3.0,66.0,50.0,B3,Diesel,1449.7794,R82
3143723.5,1.0,1.0,B,6.0,3.0,41.0,50.0,B2,Diesel,57.0,R54
4022689.0,0.0,0.03,D,6.0,2.0,72.0,50.0,B3,Diesel,1974.544,R73
44936.19,1.0,0.84,D,5.0,10.0,35.0,63.0,B2,Regular,1155.4585,R52
6030306.0,0.0,0.03,E,7.0,10.0,68.0,50.0,B12,Diesel,2175.0962,R72
1082349.5,0.0,0.54,E,4.0,20.0,59.0,50.0,B2,Regular,1492.1194,R24
4184083.5,0.0,0.26,C,7.0,0.0,41.0,50.0,B12,Regular,208.39337,R82
3079187.2,0.0,0.08,C,7.0,2.0,44.0,50.0,B5,Diesel,169.01164,R23
6139.5156,1.0,0.03,A,4.0,3.0,29.0,50.0,B2,Diesel,38.0,R53
3064778.8,0.0,0.37,C,4.0,11.0,54.0,50.0,B3,Regular,109.0,R31
82984.086,0.0,1.0,D,5.0,17.0,36.0,71.0,B2,Diesel,983.0,R91
2077663.2,0.0,0.08,D,7.0,8.0,29.0,95.0,B1,Diesel,1393.8737,R25
